"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","kilometers_shore","shr_bin"
"HAAM","24-Apr-19","M",64,14.4,13,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"HAAM","10-Jan-19","F",65,12.7,12.3,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"HAAM","10-Jan-19","M",63,15.5,NA,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"APAP","23-Apr-19","M",75,17.7,16.9,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"APAP","24-Apr-19","M",75,18.1,14.2,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"IIWI","23-Apr-19","M",84,30.3,14.8,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"APAP","23-Apr-19","M",75,16.9,13.5,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"IIWI","24-Apr-19","M",79,28.5,NA,19.6474971919306,-155.370001956974,1.2022430352818,"near"
"HAAM","12-Dec-18","M",65,17.1,NA,19.5935711224187,-155.34111899284,7.69744499121481,"far"
"HAEL","10-Dec-18","F",73,14.2,13.5,19.5880227943592,-155.340667113006,8.3063306547352,"far"
"AKIA","10-Dec-18","F",77,23.1,28.5,19.5880227943592,-155.340667113006,8.3063306547352,"far"
"HAEL","17-May-19","M",78,14.5,15.4,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAAM","17-May-19","M",64,15.1,13.1,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAEL","17-May-19","F",71,13.1,15.1,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAAM","17-May-19","M",68,14.1,14.1,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAEL","17-May-19","M",74,12.1,14.6,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAAM","17-May-19","M",68,16.8,13.6,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAEL","17-May-19","F",74,12,NA,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAAM","17-May-19","F",58,13.8,14.9,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"IIWI","17-May-19","M",82,28.9,NA,19.8200381567889,-155.33194555965,0.450295715965927,"near"
"HAEL","30-Jun-20","F",75,12.1,13.5,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","2-Jul-20","F",68,12.8,NA,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","2-Jul-20","M",72,12.8,16.5,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","19-Feb-20","M",76,11.9,15.1,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","21-Feb-20","M",74,12.6,14.8,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAAM","21-Feb-20","M",66,15,NA,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","21-Feb-20","F",74,12,16.5,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAEL","20-Feb-20","M",78,14.6,14.4,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"HAAM","20-Feb-20","M",67,15.3,NA,19.4429461280475,-155.322260639531,0.692770780958039,"near"
"IIWI","5/25/2016","M",83,27.1,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/9/2015","M",82,26.3,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","M",NA,NA,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","M",81,26.7,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","M",80,26.6,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","6/15/2012","F",93,14.4,46.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","2/7/2012","F",71,19.7,26.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/8/2013","M",105,14.2,50.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/8/2013","F",98,12.8,48.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/13/2013","M",99,18,44.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","6/15/2012","M",95,16.4,44.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/15/2012","M",92,13.9,44.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/19/2013","M",103,15.6,50.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/27/2012","M",NA,NA,50.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/15/2012","M",101,13.4,50.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/4/2012","M",98,14.8,48.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/15/2014","M",104,16.7,49.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/13/2012","M",104,14.1,49.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/13/2013","M",108,15.6,52.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","11/24/2015","M",105,16.1,50.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","11/15/2013","M",108,14.8,50.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","12/1/2015","M",100,17.2,51.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","1/28/2016","M",105,16.3,47.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/5/2016","F",100,16.9,52,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/16/2013","M",106,17,53,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/8/2012","M",65,13.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/8/2012","M",75,15.7,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/8/2012","M",71,14.5,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/8/2012","F",77,23.9,17.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","F",72,25,18,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",81,24.5,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",82,26.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/17/2016","M",67,13.4,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","8/15/2013","M",68,13.1,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/25/2013","M",67,10,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/14/2012","M",NA,NA,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/9/2012","M",64,12.7,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/24/2016","F",65,14.5,12.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/14/2012","M",65,NA,12.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/9/2012","F",64,12.5,12.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",80,26.1,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",80,27.2,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/16/2015","M",80,27.6,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/13/2015","M",80,26.1,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/23/2014","M",79,25.3,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2014","M",78,26.4,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/21/2014","M",78,26.6,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/19/2013","M",78,26.5,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",78,25.6,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",75,28.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",85,27.3,19.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/18/2016","M",65,14.1,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/21/2015","M",63,14.5,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2015","M",65,15.2,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/1/2015","M",67,15.6,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/8/2014","M",65,14.8,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/23/2014","M",65,14.2,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","12/6/2013","M",66,15,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/6/2013","M",NA,NA,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/23/2013","M",NA,NA,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/2/2013","M",NA,NA,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/3/2013","M",66,14.5,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/9/2013","M",67,13.6,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/4/2012","M",62,NA,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2012","M",80,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",79,26.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","F",72,24.9,20,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/9/2012","M",78,27,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2012","M",76,26.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2012","M",68,23.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/5/2016","M",80,28.1,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/25/2016","M",78,29.2,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/15/2016","M",82,27.6,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/13/2015","M",81,28.1,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/8/2014","M",80,27.9,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/5/2014","M",80,28,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","M",81,28,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/19/2016","M",82,28.3,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2015","M",84,28,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/25/2015","M",84,28.3,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/13/2015","M",82,28.6,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","11/14/2014","M",84,25.6,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2014","M",NA,NA,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/11/2014","M",83,27,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/19/2013","M",82,27.7,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","M",81,NA,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2012","M",84,27.1,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/16/2013","M",75,16.5,14.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/3/2012","M",77,NA,14.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/14/2012","M",79,17.5,14.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/14/2012","M",81,26.8,20.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2013","F",NA,NA,19,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/3/2013","F",75,24.7,19,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/14/2012","F",75,24.1,19,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/14/2012","F",70,17,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/14/2012","M",75,16,16.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/16/2013","M",68,14.9,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/15/2012","M",65,14.3,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/14/2012","M",66,14.7,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/10/2016","F",74,24.7,16.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/14/2012","F",72,24.6,18.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","11/24/2015","M",83,27,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","M",82,25.7,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",83,28.7,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/19/2015","M",84,29.4,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/29/2014","M",82,27.2,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/14/2014","M",83,26.6,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/2/2013","F",83,26.1,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2013","M",NA,NA,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","M",81,26.7,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/14/2012","M",83,25.1,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/8/2014","F",75,24,17.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","M",82,29.4,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/27/2012","M",80,29.6,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/17/2012","F",80,24.2,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/17/2012","M",80,27.4,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/17/2012","M",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/17/2012","F",73,25.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/17/2012","M",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/13/2012","M",69,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/17/2012","M",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","F",75,24.1,16.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","F",77,24.9,17,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","F",72,22.9,17,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","M",79,26.6,22.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/3/2012","M",73,16.1,16.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/28/2013","F",72,25,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/27/2012","F",NA,NA,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","F",71,24.3,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/3/2012","M",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/3/2012","M",69,13.6,15.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/4/2012","M",79,27.5,19.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/4/2014","M",NA,NA,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/3/2013","M",79,28.5,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2012","F",71,NA,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/10/2012","F",74,23.5,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/11/2012","F",63,13.1,14.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/4/2013","M",77,16.4,14.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2012","M",76,16.9,14.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2012","F",73,23,18.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2012","M",73,16.2,14.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2012","M",73,17.1,15.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2012","M",77,27.1,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/9/2014","M",83,26.7,20.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2012","M",83,26.6,20.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/13/2012","F",62,13.9,15.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2012","M",69,15.6,17.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2012","M",NA,17.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/25/2013","M",79,24.9,16.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/25/2012","M",81,26.4,16.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/25/2012","F",77,26.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/17/2016","M",78,18.2,19.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","M",80,28.2,19.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/1/2015","M",81,27.8,19.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/21/2014","M",80,27.4,19.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/25/2012","M",77,26.6,19.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/25/2012","F",74,22.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/27/2012","F",70,14.9,17.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/27/2012","M",70,16.6,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/9/2015","M",76,17.1,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/19/2015","M",78,17.5,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/23/2014","M",79,17.1,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/2/2013","M",75,17.1,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","6/15/2012","M",73,15.5,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2015","M",65,15.9,13,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2015","M",64,15.4,14.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/17/2016","M",67,14.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/10/2016","M",72,15.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2015","M",66,14.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/29/2015","F",71,17,14.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/29/2015","M",75,17.8,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","4/22/2016","M",63,14.9,14,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/29/2015","F",62,13.1,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/10/2016","M",75,17.3,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2015","M",76,17.1,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2015","M",74,17.7,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/13/2015","M",73,17.3,15.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/13/2015","M",61,14,12.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/24/2015","M",75,16.9,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/7/2015","F",61,14,13.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","4/24/2015","F",60,14.6,13.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/25/2015","M",81,27.8,18.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/25/2015","F",77,26,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2015","F",69,25.2,17.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/25/2015","F",70,24.8,17.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/29/2015","M",81,27.3,16,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/29/2015","F",74,18.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/5/2016","M",78,28.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",74,29.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/9/2015","M",76,28.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/13/2015","F",74,25,18.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",79,26.6,18.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","F",73,24.8,18.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",81,28.8,20.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",81,27.6,20.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","F",74,26.6,18.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",82,27.2,17.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",78,28,19.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","F",73,25.8,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/29/2015","M",83,28.8,19.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",80,28.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",83,26.9,21.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","M",82,28,20.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","F",75,27.3,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","F",72,23,14.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","M",82,26.4,18.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","M",82,27,19.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","F",77,25.3,14.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/22/2016","M",80,29.2,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/19/2016","M",81,27.6,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/26/2016","M",81,27.3,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/5/2016","M",81,28.5,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/21/2015","M",81,29.1,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","2/23/2016","F",76,24.1,16.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/22/2015","F",76,24.4,16.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","3/13/2015","F",61,14.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","3/25/2016","F",65,14.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/3/2013","M",98,14.9,46.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","3/14/2014","M",81,26,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","3/3/2013","M",81,26.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/28/2013","F",95,17.7,47.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/13/2013","M",99,15.9,49.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/13/2013","M",98,16.8,53.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/16/2013","M",95,NA,48.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","5/19/2014","M",81,24.2,29,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","2/11/2014","M",82,25.2,29,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","9/27/2013","M",80,26.4,29,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","4/16/2013","M",80,25.2,29,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","3/1/2015","F",76,23.6,25.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","9/27/2013","F",77,20.8,25.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","4/16/2013","F",76,22.2,25.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/23/2013","M",98,16,49.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/2/2013","M",103,16,47.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/6/2013","F",94,15.5,48.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/16/2013","F",96,15.6,52.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","10/7/2015","M",99,16.6,51.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/7/2014","M",96,14.8,50,19.7872191895988,-155.3243210871,0.27370146700353,"near"
